ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
2076,161825,0,1,41,0,0,1,0,0,0,1,0,0,State-Florida
2837,161825,0,1,41,0,0,1,0,0,0,1,0,0,State-California
1058,161823,0,1,68,0,0,1,0,0,0,1,0,0,State-New York
2929,161798,0,0,56,0,0,1,0,0,0,0,0,1,State-Illinois
1571,161794,0,1,59,0,1,0,0,0,0,0,1,0,State-California
2666,161787,0,0,33,1,0,0,0,0,0,0,1,0,State-New York
3213,161757,0,0,50,0,0,1,0,0,0,0,1,0,State-Texas
2868,161671,0,1,52,1,0,0,0,0,0,1,0,0,State-Florida
1827,161618,0,0,29,0,0,1,0,0,0,0,0,0,State-Texas
2197,161559,0,1,55,0,0,1,0,0,0,1,0,0,State-Illinois
2563,161482,0,0,55,0,1,0,0,0,0,1,0,0,State-Illinois
1587,161467,0,2,72,0,1,0,0,0,0,0,0,1,State-Texas
1454,161456,0,1,45,0,1,0,0,0,0,1,0,0,State-New York
3014,161416,0,0,38,0,0,0,1,0,0,1,0,0,State-New York
1855,161346,1,0,42,0,0,0,1,0,0,0,1,0,State-Illinois
1122,161331,1,1,62,0,0,1,0,0,0,0,1,0,State-Florida
1413,161314,0,1,52,0,1,0,0,0,0,1,0,0,State-Texas
1176,161286,0,1,54,0,1,0,0,0,0,1,0,0,State-Florida
3095,161286,0,1,54,0,1,0,0,0,0,1,0,0,State-California
2207,161284,0,0,65,0,0,1,0,0,0,0,0,1,State-California
1638,161278,0,1,67,0,0,0,1,0,0,1,0,0,State-Florida
1493,161250,0,1,61,1,0,0,0,0,0,1,0,0,State-California
3201,161223,0,1,53,0,1,0,0,0,0,1,0,0,State-Texas
1672,161209,0,0,50,0,0,1,0,0,0,1,0,0,State-Other
2021,161180,0,1,61,0,1,0,0,0,0,1,0,0,State-California
1231,161074,0,1,62,0,1,0,0,0,0,1,0,0,State-Illinois
2675,161064,0,1,44,0,1,0,0,0,0,1,0,0,State-California
3174,161014,0,1,40,0,1,0,0,0,0,1,0,0,State-Florida
1144,161010,0,1,68,0,0,0,1,0,0,0,0,1,State-Other
3140,160934,0,1,45,0,0,0,1,0,0,1,0,0,State-New York
3010,160905,0,1,70,0,0,0,1,0,0,1,0,0,State-Other
3128,160896,0,1,56,0,1,0,0,0,0,0,0,1,State-New York
2285,160894,0,1,54,0,0,0,1,0,0,1,0,0,State-California
2763,160839,1,1,41,0,0,0,1,0,0,0,0,0,State-Texas
1263,160714,0,0,64,0,0,1,0,0,0,1,0,0,State-Texas
3012,160689,0,1,69,0,0,1,0,0,0,1,0,0,State-Florida
3212,160646,1,0,36,0,0,1,0,0,0,1,0,0,State-New York
1068,160631,1,1,45,0,1,0,0,0,0,0,0,1,State-Florida
1444,160597,0,1,56,0,1,0,0,0,0,1,0,0,State-Other
2466,160585,1,1,49,0,1,0,0,0,0,0,0,1,State-Florida
1920,160554,1,0,45,1,0,0,0,0,0,0,0,1,State-Florida
2376,160544,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
2412,160544,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
1536,160504,0,1,49,0,0,1,0,0,0,0,0,1,State-Florida
2881,160491,0,1,49,0,1,0,0,0,0,0,0,1,State-Illinois
2555,160482,0,1,44,0,0,1,0,0,0,0,1,0,State-California
1836,160474,0,1,41,0,0,1,0,0,0,1,0,0,State-Florida
2456,160474,0,1,41,0,0,1,0,0,0,1,0,0,State-New York
2584,160432,0,1,47,0,1,0,0,0,0,0,1,0,State-Other
2691,160230,0,1,64,0,0,1,0,0,0,1,0,0,State-Texas
2840,160208,1,1,47,0,0,0,0,1,0,1,0,0,State-New York
2848,160200,0,1,72,0,0,1,0,0,0,0,0,1,State-Other
1147,160199,1,2,42,0,0,1,0,0,0,1,0,0,State-Illinois
1778,160161,0,1,55,1,0,0,0,0,0,0,0,0,State-New York
1495,160152,0,1,41,0,0,1,0,0,0,1,0,0,State-Illinois
1471,160093,0,1,46,0,1,0,0,0,0,1,0,0,State-Illinois
2276,160033,0,1,66,0,0,0,1,0,0,0,1,0,State-New York
1338,160000,0,1,44,0,0,1,0,0,0,0,0,1,State-Florida
1578,159973,0,0,48,0,1,0,0,0,0,0,0,1,State-Florida
2053,159925,0,1,65,0,0,0,1,0,0,1,0,0,State-Illinois
2453,159892,0,1,50,0,1,0,0,0,0,0,0,1,State-California
2289,159868,0,1,48,0,0,0,1,0,0,1,0,0,State-Texas
2611,159821,0,1,65,0,1,0,0,0,0,0,0,1,State-Illinois
1135,159809,0,2,44,0,1,0,0,0,0,1,0,0,State-Illinois
1937,159754,0,1,55,0,1,0,0,0,0,1,0,0,State-California
3127,159686,0,1,55,0,0,1,0,0,0,1,0,0,State-Illinois
1789,159666,1,1,48,0,1,0,0,0,0,1,0,0,State-Illinois
2344,159601,0,1,43,1,0,0,0,0,0,0,0,0,State-Other
2143,159594,0,1,55,0,1,0,0,0,0,1,0,0,State-Illinois
3211,159535,2,0,48,0,1,0,0,0,0,1,0,0,State-Illinois
2737,159481,0,1,45,0,0,0,1,0,0,1,0,0,State-Illinois
3033,159462,0,1,70,0,1,0,0,0,0,1,0,0,State-Texas
1479,159432,0,1,58,1,0,0,0,0,0,0,1,0,State-Texas
1996,159412,0,0,69,0,1,0,0,0,0,0,1,0,State-Other
2777,159385,1,1,69,0,0,0,1,0,0,0,1,0,State-California
1013,159354,1,1,68,1,0,0,0,0,0,0,1,0,State-California
1140,159354,0,2,67,0,1,0,0,0,0,0,1,0,State-Florida
1652,159304,0,1,56,0,1,0,0,0,0,0,0,1,State-New York
1327,159292,0,1,70,0,0,0,1,0,0,0,0,1,State-Illinois
2874,159292,0,1,70,0,0,0,1,0,0,0,0,1,State-Florida
1653,159247,0,2,58,0,0,1,0,0,0,0,1,0,State-Texas
2515,159235,1,0,53,0,0,1,0,0,0,0,1,0,State-Illinois
2180,159184,0,1,59,0,0,0,0,1,0,0,0,0,State-New York
1702,159111,0,0,66,0,1,0,0,0,0,1,0,0,State-Other
2222,159062,2,1,53,0,1,0,0,0,0,0,0,1,State-New York
2294,159060,1,0,31,0,1,0,0,0,0,0,0,0,State-New York
1954,159052,0,1,61,1,0,0,0,0,0,0,0,0,State-Other
1939,159041,1,1,47,0,1,0,0,0,0,1,0,0,State-Illinois
1885,158917,1,2,51,0,0,0,1,0,0,1,0,0,State-Illinois
1288,158821,0,1,64,0,0,0,1,0,0,0,0,0,State-Other
1699,158710,0,1,50,1,0,0,0,0,0,1,0,0,State-Illinois
3103,158692,0,1,55,0,1,0,0,0,0,1,0,0,State-Illinois
2623,158684,0,0,39,0,0,1,0,0,0,1,0,0,State-Illinois
2681,158656,0,1,64,0,0,0,1,0,0,0,1,0,State-California
2958,158646,0,1,58,0,1,0,0,0,0,0,1,0,State-Florida
3075,158646,0,1,58,0,1,0,0,0,0,0,1,0,State-Texas
1022,158607,0,1,71,0,1,0,0,0,0,0,0,1,State-New York
2501,158597,1,1,44,0,1,0,0,0,0,1,0,0,State-California
2791,158582,0,1,38,0,0,0,1,0,0,0,0,0,State-Illinois
2340,158554,1,1,52,0,0,0,1,0,0,1,0,0,State-Florida
3193,158554,1,1,52,0,0,0,1,0,0,1,0,0,State-Illinois
1738,158512,0,1,56,0,1,0,0,0,0,1,0,0,State-Other
2622,158494,0,1,46,0,1,0,0,0,0,0,1,0,State-Florida
3126,158482,0,1,65,0,1,0,0,0,0,0,0,1,State-Florida
3210,158424,0,1,58,0,0,1,0,0,0,1,0,0,State-Florida
2173,158401,0,1,60,1,0,0,0,0,0,1,0,0,State-Illinois
1694,158398,0,0,67,0,0,0,1,0,0,1,0,0,State-New York
2663,158350,0,1,49,0,0,1,0,0,0,1,0,0,State-California
1644,158330,0,1,45,0,0,0,0,1,0,1,0,0,State-Florida
1733,158330,0,1,45,0,0,0,0,1,0,1,0,0,State-California
1477,158308,0,1,56,0,0,1,0,0,0,0,1,0,State-Illinois
1005,158293,1,0,39,0,1,0,0,0,0,0,0,1,State-Texas
3079,158275,1,1,65,0,0,0,0,1,0,1,0,0,State-Illinois
2831,158217,2,1,69,0,0,1,0,0,0,0,1,0,State-California
1001,158138,0,0,63,0,0,1,0,0,0,1,0,0,State-California
2964,158116,0,1,64,0,1,0,0,0,0,1,0,0,State-Florida
2182,158113,0,1,61,0,1,0,0,0,0,1,0,0,State-Other
2719,158086,0,1,51,1,0,0,0,0,0,0,0,1,State-Illinois
3188,158025,0,1,41,0,1,0,0,0,0,1,0,0,State-New York
3195,157967,0,1,58,0,0,1,0,0,0,1,0,0,State-Texas
1434,157959,0,1,65,0,0,1,0,0,0,1,0,0,State-Florida
2437,157957,0,1,61,0,0,0,1,0,0,1,0,0,State-Illinois
1516,157954,1,1,43,0,0,0,1,0,0,0,1,0,State-Other
1927,157937,0,1,38,0,1,0,0,0,0,0,0,0,State-Illinois
1286,157912,0,1,55,1,0,0,0,0,0,0,0,1,State-New York
1846,157906,0,1,47,0,0,0,1,0,0,0,0,1,State-Other
2469,157867,1,0,42,0,0,0,1,0,0,1,0,0,State-Texas
2278,157811,0,1,54,0,0,0,1,0,0,1,0,0,State-Other
2129,157744,0,1,66,0,1,0,0,0,0,0,0,1,State-California
3169,157731,0,1,51,0,0,1,0,0,0,1,0,0,State-Illinois
2823,157705,0,1,54,0,1,0,0,0,0,0,0,1,State-Texas
3192,157642,0,1,50,0,0,1,0,0,0,0,0,1,State-Florida
2391,157537,1,0,41,0,0,1,0,0,0,1,0,0,State-Texas
2526,157530,0,1,69,1,0,0,0,0,0,0,1,0,State-Florida
2131,157513,0,0,77,0,0,0,0,1,0,0,0,1,State-Illinois
2358,157420,0,1,49,0,0,0,1,0,0,0,1,0,State-Florida
2350,157338,0,1,45,0,0,1,0,0,0,1,0,0,State-Other
2814,157333,0,1,66,1,0,0,0,0,0,0,0,1,State-Florida
3209,157313,1,1.5,41,0,1,0,0,0,0,1,0,0,State-California
2140,157304,0,1,69,0,1,0,0,0,0,1,0,0,State-Other
1104,157288,0,1,57,0,0,0,1,0,0,0,1,0,State-Florida
1522,157247,0,1,68,0,0,0,1,0,0,0,0,0,State-Other
2075,157236,1,1,55,0,1,0,0,0,0,0,0,1,State-California
2254,157183,1,1,54,0,1,0,0,0,0,0,1,0,State-Other
2624,157136,0,0,53,1,0,0,0,0,0,1,0,0,State-New York
2482,157136,1,1,48,0,1,0,0,0,0,0,1,0,State-Other
2961,157113,1,1,42,0,1,0,0,0,0,1,0,0,State-Texas
2890,157107,0,1,52,0,0,1,0,0,0,1,0,0,State-Other
1884,157100,0,0,47,0,0,0,1,0,0,1,0,0,State-Florida
2593,157100,1,0,33,0,0,1,0,0,0,1,0,0,State-Illinois
1803,157091,0,0,59,0,0,1,0,0,0,1,0,0,State-Texas
2267,157091,0,1,48,0,1,0,0,0,0,0,0,1,State-California
2455,157072,0,1,59,0,1,0,0,0,0,0,0,1,State-Illinois
2384,157045,0,1,70,0,1,0,0,0,0,1,0,0,State-New York
2506,157036,0,1,45,0,1,0,0,0,0,0,0,0,State-Other
3203,156981,0,0,39,1,0,0,0,0,0,1,0,0,State-California
1709,156962,2,1,55,0,1,0,0,0,0,0,1,0,State-California
1958,156962,2,1,55,0,1,0,0,0,0,0,1,0,State-New York
2926,156939,0,1,44,0,1,0,0,0,0,1,0,0,State-Other
1456,156937,1,0,39,0,0,0,1,0,0,0,0,1,State-Other
1787,156850,0,1,49,0,1,0,0,0,0,0,1,0,State-California
1435,156796,0,1,51,0,1,0,0,0,0,1,0,0,State-Illinois
3054,156796,0,1,51,0,1,0,0,0,0,1,0,0,State-Florida
2080,156775,0,1,41,0,1,0,0,0,0,1,0,0,State-Other
2195,156721,1,1,48,0,1,0,0,0,0,1,0,0,State-California
2138,156715,0,0,46,0,0,0,1,0,0,1,0,0,State-New York
1820,156628,0,1,43,0,0,1,0,0,0,1,0,0,State-New York
1813,156575,0,2,53,0,0,0,1,0,0,0,0,1,State-Illinois
2972,156559,0,1,45,0,0,0,1,0,0,0,0,1,State-New York
2625,156551,1,1,70,0,0,0,0,1,0,0,0,1,State-Texas
2934,156551,1,1,70,0,0,0,0,1,0,0,0,1,State-Florida
2662,156534,0,1,52,0,0,0,1,0,0,1,0,0,State-Other
2618,156386,1,1,39,0,0,0,1,0,0,1,0,0,State-New York
1983,156337,1,1,39,0,1,0,0,0,0,0,0,0,State-Texas
2006,156320,0,1,53,0,1,0,0,0,0,0,0,1,State-New York
1642,156253,0,1,57,0,0,0,1,0,0,1,0,0,State-Other
2356,156243,1,2,45,0,0,1,0,0,0,1,0,0,State-Other
2354,156242,0,1,51,0,1,0,0,0,0,0,0,1,State-New York
1425,156223,0,1,72,0,1,0,0,0,0,0,0,1,State-Texas
3208,156202,0.1,1,52,0,0,0,1,0,0,1,0,0,State-Other
1620,156181,0,1,58,0,1,0,0,0,0,1,0,0,State-Florida
1112,156129,0,1,67,0,0,0,1,0,0,0,1,0,State-New York
2121,156129,0,1,67,0,0,0,1,0,0,0,1,0,State-Texas
1922,156067,0,1,58,0,0,0,1,0,0,0,0,1,State-New York
1074,156046,0,0,55,0,0,0,1,0,0,1,0,0,State-Florida
2251,155956,0,0,76,0,1,0,0,0,0,1,0,0,State-Illinois
1055,155954,0,1,52,0,1,0,0,0,0,0,0,1,State-California
1282,155951,0,1,68,0,0,0,1,0,0,0,1,0,State-Other
3008,155914,0,1,45,0,0,0,1,0,0,1,0,0,State-New York
1461,155842,0,1,43,0,1,0,0,0,0,0,1,0,State-Texas
3026,155801,1,1,45,0,0,1,0,0,0,1,0,0,State-New York
2715,155761,0,1,56,0,0,0,1,0,0,1,0,0,State-Texas
2492,155759,0,1,58,0,1,0,0,0,0,1,0,0,State-New York
1433,155707,0,1,67,0,1,0,0,0,0,0,0,1,State-California
2945,155686,0,1,54,1,0,0,0,0,0,1,0,0,State-California
1007,155635,0,1,49,1,0,0,0,0,0,1,0,0,State-California
1478,155614,0,0,76,1,0,0,0,0,0,0,0,1,State-New York
3165,155593,0,1,47,0,0,0,1,0,0,1,0,0,State-Texas
1480,155563,0,1,42,1,0,0,0,0,0,1,0,0,State-Other
1388,155521,1,2,65,0,0,1,0,0,0,0,0,1,State-New York
2544,155517,1,1,70,0,1,0,0,0,0,0,0,1,State-Florida
2591,155434,1,0,36,0,1,0,0,0,0,1,0,0,State-California
2694,155424,0,1,44,0,1,0,0,0,0,0,0,1,State-Florida
1811,155412,1,1,44,1,0,0,0,0,0,0,0,1,State-California
1148,155375,0,1,43,0,0,0,1,0,0,1,0,0,State-New York
1838,155357,2,0,35,0,1,0,0,0,0,1,0,0,State-New York
1828,155284,0,1,64,0,0,1,0,0,0,0,1,0,State-Other
1630,155282,1,0,50,1,0,0,0,0,0,0,1,0,State-Other
1788,155267,0,1,63,0,1,0,0,0,0,1,0,0,State-Florida
1876,155260,0,1,48,0,0,1,0,0,0,0,0,1,State-Other
1692,155250,0,1,55,0,0,1,0,0,0,0,1,0,State-Florida
2217,155249,0,1,64,0,0,0,1,0,0,0,1,0,State-Texas
1919,155239,0,1,49,0,0,1,0,0,0,1,0,0,State-California
1326,155212,0,1,51,0,1,0,0,0,0,0,0,1,State-Florida
2901,155212,0,1,51,0,1,0,0,0,0,0,0,1,State-Texas
2236,155158,1,1,50,0,1,0,0,0,0,0,0,1,State-Other
2678,155012,0,1,47,0,0,0,1,0,0,0,0,1,State-New York
2911,154998,0,1,64,0,0,1,0,0,0,0,0,1,State-Illinois
2713,154984,0,1,61,0,1,0,0,0,0,1,0,0,State-Illinois
2163,154959,0,1,59,1,0,0,0,0,0,0,0,1,State-Texas
1540,154880,1,0,42,0,0,1,0,0,0,0,0,1,State-Other
2181,154809,1,1,43,0,1,0,0,0,0,1,0,0,State-Texas
2809,154809,1,1,43,0,1,0,0,0,0,1,0,0,State-Illinois
1349,154803,0,1,51,0,0,1,0,0,0,1,0,0,State-California
1946,154753,0,1,61,0,0,0,1,0,0,1,0,0,State-New York
2209,154730,0,1,45,0,1,0,0,0,0,0,1,0,State-Illinois
2807,154693,0,1,58,0,1,0,0,0,0,0,0,1,State-California
1651,154690,1,1,49,0,1,0,0,0,0,0,0,0,State-Illinois
2949,154690,1,1,49,0,1,0,0,0,0,0,0,0,State-Texas
1563,154603,1,1,64,0,0,0,1,0,0,0,1,0,State-Texas
3043,154591,0,1,71,0,0,0,1,0,0,1,0,0,State-Illinois
2601,154549,0,1,68,0,1,0,0,0,0,0,0,1,State-Texas
2093,154466,1,1,47,0,0,1,0,0,0,0,0,1,State-California
1603,154456,0,1,59,0,1,0,0,0,0,0,0,1,State-Illinois
2128,154450,1,1,64,0,0,0,1,0,0,1,0,0,State-Other
2142,154450,1,1,64,0,0,0,1,0,0,1,0,0,State-Florida
1313,154432,2,1,70,0,1,0,0,0,0,0,0,1,State-California
2600,154414,1,1,57,0,0,0,1,0,0,1,0,0,State-New York
2158,154386,0,1,39,0,1,0,0,0,0,1,0,0,State-Other
2912,154356,0,1,71,0,0,0,0,1,0,0,0,1,State-New York
1119,154348,1,1,67,0,1,0,0,0,0,0,1,0,State-Texas
2360,154342,1,1,64,0,0,0,1,0,0,0,0,0,State-New York
3066,154252,1,1,64,0,0,1,0,0,0,1,0,0,State-Florida
1940,154237,0,1,63,1,0,0,0,0,0,0,0,1,State-New York
2066,154233,0,1,43,0,1,0,0,0,0,1,0,0,State-New York
2684,154222,0,1,47,0,1,0,0,0,0,0,0,1,State-New York
2082,154210,0,1,41,0,1,0,0,0,0,0,0,0,State-Florida
1300,154198,1,1,54,0,1,0,0,0,0,1,0,0,State-Other
2135,154197,0,1,60,0,1,0,0,0,0,0,1,0,State-California
1084,154178,0,1,53,0,0,0,1,0,0,1,0,0,State-Other
1998,154165,0,0,51,0,0,0,1,0,0,1,0,0,State-Florida
1601,154162,1,1,42,0,0,0,0,1,0,1,0,0,State-California
1882,154137,0,1,50,1,0,0,0,0,0,1,0,0,State-Other
2399,154132,0,1,51,0,0,0,1,0,0,0,0,1,State-California
2801,154111,0,1,55,0,0,0,0,1,0,0,0,1,State-California
2479,154108,1,1,47,0,1,0,0,0,0,0,1,0,State-Illinois
2581,154072,1,1,57,0,1,0,0,0,0,0,0,1,State-Illinois
1528,154058,0,1,44,0,0,0,1,0,0,1,0,0,State-Other
2834,154006,1,0,35,0,0,0,1,0,0,1,0,0,State-New York
2485,153977,0,1,62,0,0,0,1,0,0,1,0,0,State-Illinois
2780,153977,0,1,62,0,0,0,1,0,0,1,0,0,State-New York
1572,153863,0,1,65,0,0,0,1,0,0,1,0,0,State-Florida
1395,153858,0,1,44,0,1,0,0,0,0,1,0,0,State-Texas
2576,153843,0,1,55,0,1,0,0,0,0,0,1,0,State-New York
1452,153790,0,2,69,0,1,0,0,0,0,1,0,0,State-Florida
2366,153761,1,1,48,0,1,0,0,0,0,0,1,0,State-New York
1938,153700,0,1,68,0,0,1,0,0,0,1,0,0,State-Florida
1489,153653,0,0,67,0,0,0,0,1,0,1,0,0,State-Illinois
1712,153593,1,1,67,0,0,0,1,0,0,0,0,1,State-New York
1162,153537,1,1,61,0,0,0,1,0,0,0,0,1,State-Other
2247,153378,1,1,57,0,1,0,0,0,0,0,0,1,State-Texas
2473,153374,0,1,51,0,0,0,1,0,0,0,0,1,State-Illinois
3059,153367,1,1,46,1,0,0,0,0,0,0,1,0,State-California
1026,153359,1,1,44,0,1,0,0,0,0,1,0,0,State-Florida
2038,153312,0,0,69,0,1,0,0,0,0,0,0,1,State-Other
2476,153253,1,1,45,0,0,0,1,0,0,0,1,0,State-Other
3152,153233,0,1,63,0,1,0,0,0,0,0,0,0,State-New York
3092,153230,0,1,64,0,1,0,0,0,0,0,0,0,State-New York
3069,153204,1,1,44,0,1,0,0,0,0,0,1,0,State-Texas
2959,153201,1,1,45,0,0,1,0,0,0,1,0,0,State-Illinois
2084,153187,1,0,50,0,0,0,1,0,0,1,0,0,State-New York
1849,153172,0,1,42,0,0,0,1,0,0,1,0,0,State-Illinois
3021,153154,0,1,61,0,1,0,0,0,0,1,0,0,State-Texas
1960,153103,0,1,66,0,0,0,1,0,0,1,0,0,State-Other
2507,153083,1,1,62,0,0,0,1,0,0,0,0,0,State-California
2342,153034,1,1,46,1,0,0,0,0,0,1,0,0,State-New York
2595,152973,0,1,64,0,1,0,0,0,0,0,1,0,State-Texas
3146,152914,0,1,49,0,1,0,0,0,0,1,0,0,State-New York
3205,152869,1,1,66,0,1,0,0,0,0,0,0,1,State-Illinois
2608,152854,1,1,61,0,1,0,0,0,0,0,0,1,State-Other
2423,152852,0,1,63,0,1,0,0,0,0,1,0,0,State-California
1979,152845,1,0,47,0,1,0,0,0,0,1,0,0,State-California
1794,152750,0,1,65,0,1,0,0,0,0,0,1,0,State-Florida
1353,152614,0,1,45,0,0,1,0,0,0,0,0,1,State-Texas
1656,152614,0,1,45,0,0,1,0,0,0,0,0,1,State-Florida
1942,152597,0,1,58,0,0,1,0,0,0,0,0,1,State-Other
2570,152569,0,1,53,0,0,1,0,0,0,0,0,1,State-New York
2270,152531,0,0,49,0,1,0,0,0,0,1,0,0,State-New York
2799,152513,0,0,42,0,0,0,1,0,0,0,0,0,State-Texas
1099,152413,0,2,51,0,1,0,0,0,0,1,0,0,State-Illinois
2860,152413,1,0,36,0,0,1,0,0,0,1,0,0,State-Other
1156,152332,0,0,61,1,0,0,0,0,0,1,0,0,State-Other
1893,152278,0,1,57,0,0,0,0,1,0,0,0,1,State-Texas
2889,152278,0,1,57,0,0,0,0,1,0,0,0,1,State-Texas
2343,152203,0,0,70,0,0,0,1,0,0,0,0,0,State-Texas
1204,152195,2,1,42,0,0,1,0,0,0,0,0,0,State-Other
1932,152190,1,1,44,0,0,0,1,0,0,0,0,1,State-Florida
1549,152157,0,1,70,0,0,0,1,0,0,0,0,1,State-Illinois
2682,152117,0,1,55,0,0,0,1,0,0,1,0,0,State-Florida
1163,152074,0,1,53,0,0,1,0,0,0,1,0,0,State-California
2103,152034,1,1,47,1,0,0,0,0,0,0,1,0,State-Texas
2520,151983,0,1,56,1,0,0,0,0,0,1,0,0,State-Florida
2315,151948,0,1,45,0,1,0,0,0,0,1,0,0,State-California
2421,151876,0,0,62,0,1,0,0,0,0,1,0,0,State-Texas
1089,151813,1,1,48,1,0,0,0,0,0,1,0,0,State-Texas
2491,151766,1,0,40,0,0,1,0,0,0,1,0,0,State-Illinois
2596,151717,0,1,55,0,0,0,1,0,0,0,0,1,State-Other
3052,151651,0,1,60,0,1,0,0,0,0,1,0,0,State-Other
1169,151650,0,1,44,0,1,0,0,0,0,0,0,1,State-California
2728,151569,0,1,71,0,0,0,0,1,0,0,0,1,State-Other
1926,151563,0,0,33,0,1,0,0,0,0,0,0,1,State-Florida
1215,151537,0,1,68,1,0,0,0,0,0,1,0,0,State-Texas
1421,151529,0,1,71,0,0,0,0,1,0,0,1,0,State-California
1732,151518,0,1,62,0,0,0,1,0,0,0,0,1,State-Other
1348,151479,1,1,53,0,1,0,0,0,0,1,0,0,State-Other
2183,151412,0,1,62,0,1,0,0,0,0,0,1,0,State-California
2519,151411,1,2,67,0,0,1,0,0,0,0,0,1,State-California
1872,151390,1,1,55,0,0,0,0,1,0,0,1,0,State-Florida
2962,151373,0,0,29,0,1,0,0,0,0,1,0,0,State-Other
1214,151369,0,1,44,0,0,0,1,0,0,1,0,0,State-New York
1268,151369,0,1,44,0,0,0,1,0,0,1,0,0,State-New York
2393,151315,0,0,72,0,0,0,1,0,0,1,0,0,State-California
1560,151287,1,1,52,0,1,0,0,0,0,1,0,0,State-Florida
1774,151267,1,1,42,0,1,0,0,0,0,1,0,0,State-Other
2583,151250,1,0,30,0,0,1,0,0,0,0,0,0,State-Texas
1869,151195,1,1,58,0,0,0,1,0,0,1,0,0,State-Texas
1182,151148,1,1,47,0,1,0,0,0,0,1,0,0,State-Florida
2925,151141,0,0,80,0,0,1,0,0,0,0,0,1,State-Texas
1759,151124,1,1,65,0,0,1,0,0,0,0,1,0,State-Illinois
1864,151111,1,1,39,0,1,0,0,0,0,0,0,0,State-Other
2375,151039,1,1,51,0,1,0,0,0,0,0,0,1,State-California
1377,151012,0,0,74,0,1,0,0,0,0,0,0,1,State-Texas
2746,151012,0,0,74,0,1,0,0,0,0,0,0,1,State-Other
2186,150965,0,1,64,0,1,0,0,0,0,0,1,0,State-New York
1419,150943,0,1,64,0,0,0,1,0,0,0,1,0,State-Texas
1488,150943,0,1,64,0,0,0,1,0,0,0,1,0,State-Florida
1274,150898,1,1,64,0,0,0,1,0,0,0,1,0,State-New York
2087,150870,0,1,68,0,1,0,0,0,0,0,0,1,State-California
1107,150785,1,1,58,0,0,1,0,0,0,1,0,0,State-Texas
1340,150737,0,1,65,0,1,0,0,0,0,1,0,0,State-New York
2635,150729,1,1,62,0,0,1,0,0,0,0,0,1,State-Illinois
2442,150725,0,1,67,0,1,0,0,0,0,1,0,0,State-Florida
2599,150664,1,1,61,0,0,1,0,0,0,1,0,0,State-Illinois
1636,150616,0,1,70,0,0,0,1,0,0,0,0,1,State-Other
2857,150616,0,1,52,1,0,0,0,0,0,0,0,1,State-Illinois
1671,150611,0,1,60,1,0,0,0,0,0,0,0,1,State-Texas
2353,150611,0,1,60,1,0,0,0,0,0,0,0,1,State-Illinois
2351,150523,1,1,60,0,0,0,1,0,0,0,0,0,State-California
1446,150520,0,1,62,0,0,0,0,1,0,0,0,1,State-Florida
3166,150501,1,1,66,0,1,0,0,0,0,1,0,0,State-Other
1161,150447,2,0,50,0,1,0,0,0,0,1,0,0,State-Texas
1393,150437,0,2,57,0,1,0,0,0,0,1,0,0,State-Illinois
1082,150388,0,1,63,0,0,1,0,0,0,1,0,0,State-New York
2793,150387,0,2,64,0,1,0,0,0,0,1,0,0,State-Texas
1511,150353,0,0,43,0,1,0,0,0,0,0,1,0,State-California
2633,150334,0,1,48,0,0,0,1,0,0,0,0,0,State-California
1442,150300,0,1,68,0,1,0,0,0,0,1,0,0,State-New York
1695,150272,1,0,38,0,0,0,1,0,0,1,0,0,State-Texas
2286,150200,1,1,44,0,0,0,1,0,0,1,0,0,State-Florida
1945,150183,1,1,40,0,1,0,0,0,0,1,0,0,State-Illinois
1091,150150,0,0,37,0,1,0,0,0,0,0,0,1,State-California
2327,150150,0,0,37,0,1,0,0,0,0,0,0,1,State-California
2320,150127,0,1,58,0,0,0,1,0,0,1,0,0,State-Other
3093,150116,1,1,63,0,0,0,1,0,0,1,0,0,State-Texas
2059,150014,1,0,52,0,0,1,0,0,0,0,1,0,State-Illinois
2612,150002,0,1,66,1,0,0,0,0,0,1,0,0,State-New York
1829,149980,0,1,57,0,0,1,0,0,0,1,0,0,State-California
1146,149967,0,1,62,0,0,1,0,0,0,1,0,0,State-Florida
3003,149912,0,1,71,0,0,0,1,0,0,0,1,0,State-Texas
3063,149912,0,1,71,0,0,0,1,0,0,0,1,0,State-Texas
2465,149854,1,0,48,0,0,0,1,0,0,0,1,0,State-California
3015,149767,0,0,29,0,0,1,0,0,0,1,0,0,State-Texas
1786,149681,0,2,44,0,1,0,0,0,0,0,1,0,State-Other
2537,149681,0,2,44,0,1,0,0,0,0,0,1,0,State-California
2120,149678,0,1,59,0,1,0,0,0,0,1,0,0,State-New York
2116,149669,1,0,46,0,0,0,1,0,0,0,0,0,State-Other
2480,149667,0,0,65,0,0,1,0,0,0,0,0,1,State-New York
2849,149638,0,1,68,1,0,0,0,0,0,1,0,0,State-California
1588,149618,1,1,54,0,0,0,1,0,0,0,1,0,State-Other
1139,149605,0,0,54,0,1,0,0,0,0,0,1,0,State-California
3118,149572,1,1,62,0,1,0,0,0,0,0,1,0,State-Other
2653,149544,1,0,44,0,1,0,0,0,0,0,0,1,State-Illinois
