ID,Income,Kids,Teens,Age,Marital Status,Education Level,State,Campaign Purchase,Complaint,Pilot,Enrollment,Recency,Teas,Fruits,Meats,Seafood,Sweets,Premium,Regular,Deals,Website,Catalog,Store,Visits
1381,115345,1,0,36,Together,Graduate,State-Illinois,None,0,1,2/5/2019,51,38,15,120,23,15,143,68,2,1,1,2,8
2367,122682,1,0,47,Together,Graduate,State-Texas,None,0,0,3/9/2020,51,54,76,157,22,11,195,124,3,2,1,4,4
1319,122010,1,0,37,Together,Graduate,State-California,None,0,0,12/5/2019,51,61,11,50,17,0,44,94,2,2,0,3,8
2800,125293,1,0,51,Married,Graduate,State-Other,None,0,0,2/20/2020,51,74,0,54,0,10,45,94,1,1,1,2,8
3045,125293,1,0,51,Married,Graduate,State-Texas,None,0,0,2/20/2020,51,74,0,54,0,10,45,94,1,1,1,2,8
2122,137155,1,0,31,Married,Graduate,State-Other,None,0,0,7/8/2019,51,85,0,96,26,55,11,251,1,2,0,4,5
3030,123478,0,0,55,Single,Graduate,State-Florida,None,0,0,8/24/2019,51,147,32,142,63,89,205,268,1,3,0,3,8
1016,141850,1,1,40,Married,Graduate,State-New York,None,0,0,5/31/2019,51,180,17,64,7,44,14,298,3,3,0,3,8
1119,154348,1,1,67,Married,Master,State-Texas,None,0,0,11/12/2020,51,199,0,45,0,0,11,233,2,2,0,4,6
2315,151948,0,1,45,Married,Graduate,State-California,None,0,0,2/22/2020,51,240,97,158,208,88,120,670,2,5,2,4,5
2004,133564,0,1,54,Together,Master,State-Florida,None,0,0,11/28/2020,51,243,0,12,0,0,28,227,1,1,1,3,5
2713,154984,0,1,61,Married,Graduate,State-Illinois,MC1,0,0,10/28/2020,51,488,37,369,90,8,17,975,4,6,1,6,7
2618,156386,1,1,39,Together,Graduate,State-New York,None,0,0,4/3/2019,51,638,133,594,36,89,208,1281,8,9,1,7,9
1993,130168,1,0,42,Single,Graduate,State-Illinois,None,0,0,8/12/2019,51,664,86,285,0,52,116,971,7,6,1,4,9
1124,141551,1,1,56,Married,PhD,State-New York,None,0,0,1/19/2020,51,749,0,112,10,0,78,794,5,5,1,5,8
1896,162820,0,0,66,Married,Graduate,State-Florida,None,0,0,10/16/2019,51,1032,158,687,358,158,137,2255,1,3,4,6,1
2880,162820,0,0,66,Married,Graduate,State-Florida,None,0,0,10/16/2019,51,1032,158,687,358,158,137,2255,1,3,4,6,1
1921,164831,1,1,68,Single,Without Learning,State-Illinois,None,0,0,11/15/2019,51,1220,219,633,191,219,366,2115,8,6,3,5,6
2254,157183,1,1,54,Married,Master,State-Other,None,0,0,8/24/2019,51,1275,14,176,19,0,192,1292,8,9,1,7,8
1922,156067,0,1,58,Together,PhD,State-New York,None,0,0,12/25/2019,51,1439,33,150,45,17,334,1350,2,7,4,7,5
1662,168118,0,1,57,Divorced,Graduate,State-Florida,None,0,0,3/24/2020,51,1468,57,304,25,57,380,1530,2,8,9,4,6
2235,168118,0,1,57,Divorced,Graduate,State-Texas,None,0,0,3/24/2020,51,1468,57,304,25,57,380,1530,2,8,9,4,6
2232,167433,0,2,68,Married,Graduate,State-Florida,MC4,0,0,12/21/2019,51,1527,70,643,30,119,74,2314,4,6,5,13,4
3144,181380,0,0,53,Divorced,Master,State-Florida,None,0,0,5/29/2019,51,1652,152,1536,499,152,230,3760,1,4,2,10,2
1806,178353,0,1,61,Divorced,Without Learning,State-Florida,None,0,0,9/21/2019,51,1712,278,1084,89,348,77,3433,1,10,2,11,8
2202,126228,1,0,47,Married,Graduate,State-Florida,None,0,0,2/27/2020,50,10,29,19,14,5,43,34,1,1,0,2,8
3214,162868,0,0,34,Single,Graduate,State-Other,None,0,0,1/22/2019,50,13,3,16,8,-10,8,41,1,0,0,3,4
3199,126816,0,0,34,Single,Graduate,State-Illinois,None,0,0,1/22/2019,50,24,5,28,14,19,14,76,1,0,0,3,4
1606,136975,1,0,42,Single,Without Learning,State-Other,None,0,0,6/3/2020,50,37,22,41,0,15,7,107,1,1,0,3,7
1936,116927,1,1,44,Married,PhD,State-Other,None,0,0,7/18/2019,50,138,14,159,21,7,28,311,5,3,0,4,8
2534,127215,2,1,59,Divorced,Graduate,State-New York,None,0,0,6/30/2019,50,140,23,103,37,42,131,215,4,2,1,4,6
2494,137787,1,0,48,Married,Master,State-Other,None,0,0,2/25/2020,50,146,4,146,15,11,66,255,1,3,0,3,8
2175,143641,1,1,51,Married,Master,State-Texas,None,0,0,9/27/2019,50,188,7,168,13,7,76,306,3,2,1,4,6
2523,130983,0,0,57,Single,Graduate,State-Texas,None,0,1,4/16/2019,50,216,17,211,51,4,207,292,1,4,0,3,8
1195,148721,1,1,57,Divorced,Master,State-Illinois,None,0,0,10/18/2019,50,247,55,345,143,40,64,766,6,4,2,5,6
1522,157247,0,1,68,Together,Without Learning,State-Other,None,0,0,1/13/2020,50,272,11,88,102,148,16,604,2,2,1,7,2
1539,143462,1,1,68,Together,Graduate,State-Texas,None,0,0,2/17/2019,50,297,56,320,50,20,50,693,6,4,1,5,8
3021,153154,0,1,61,Married,Graduate,State-Texas,None,0,0,11/13/2020,50,372,0,61,0,3,20,415,1,3,1,4,4
1879,137087,1,0,46,Married,PhD,State-Illinois,None,0,0,1/16/2020,50,717,203,495,55,0,11,1460,3,4,2,8,6
2909,175903,0,1,69,Married,Graduate,State-California,None,0,0,9/13/2019,50,788,250,429,301,88,232,1625,2,6,6,9,3
1816,171391,0,1,64,Married,Graduate,State-Other,None,0,0,9/3/2019,50,807,295,658,110,295,339,1827,5,6,5,12,3
1985,136930,0,1,66,Married,PhD,State-California,None,0,0,10/22/2019,50,827,7,115,0,7,145,812,5,5,2,4,8
2460,175484,0,1,44,Together,Without Learning,State-Florida,None,0,0,1/7/2019,50,879,226,602,458,451,79,2536,2,7,3,6,4
2290,165695,0,1,60,Married,PhD,State-Other,None,0,0,7/7/2020,50,936,81,477,0,146,15,1624,2,5,4,10,4
2528,163943,0,1,64,Married,Graduate,State-New York,None,0,0,2/7/2019,50,1085,472,944,33,249,54,2728,1,6,4,6,5
1188,169142,0,1,68,Divorced,Graduate,State-Florida,MC4,0,0,12/3/2020,50,1096,10,83,15,10,95,1118,3,8,1,7,5
1395,153858,0,1,44,Married,Graduate,State-Texas,None,0,0,4/16/2019,50,1163,151,631,166,429,74,2465,4,4,3,6,4
3086,169805,0,1,68,Together,PhD,State-New York,None,0,0,6/27/2020,50,1824,173,423,32,24,49,2428,2,6,8,11,2
3060,122390,0,0,51,Together,Basic,State-Florida,None,0,0,3/27/2020,49,0,5,22,82,5,27,87,1,1,0,2,7
2721,128389,0,0,73,Together,Basic,State-Texas,None,0,0,4/27/2019,49,5,23,14,32,18,36,54,1,1,0,2,7
2459,119107,1,0,40,Married,Graduate,State-California,None,0,0,1/27/2020,49,12,25,56,62,31,100,87,2,1,0,3,7
1147,160199,1,2,42,Single,Graduate,State-Illinois,None,0,0,2/17/2020,49,21,3,19,5,0,0,48,1,0,0,3,4
1137,138547,1,0,39,Together,Graduate,State-Texas,None,1,0,2/2/2020,49,22,4,36,0,4,14,50,1,1,0,2,8
1223,122212,1,0,45,Married,Without Learning,State-California,None,0,0,5/15/2020,49,28,50,110,33,44,116,149,2,2,0,4,6
1773,116813,0,0,70,Single,Graduate,State-Texas,MC3,0,0,12/24/2019,49,28,56,76,83,14,90,167,1,2,0,3,7
2677,118358,1,0,31,Single,Graduate,State-Illinois,None,0,0,4/26/2020,49,39,52,122,103,26,26,316,3,3,0,4,7
2263,137633,1,1,63,Married,PhD,State-Illinois,None,0,0,2/25/2019,49,48,15,73,0,0,4,132,2,1,0,3,9
3000,132765,1,0,41,Married,Master,State-Florida,None,0,0,7/30/2020,49,53,12,69,28,12,12,162,2,2,0,4,5
2433,126290,1,1,48,Together,Graduate,State-Texas,None,0,0,6/19/2019,49,72,38,77,53,24,106,159,4,2,0,4,6
1419,150943,0,1,64,Together,Master,State-Texas,None,0,0,11/26/2019,49,92,0,21,6,0,18,101,1,1,0,3,5
1488,150943,0,1,64,Together,Master,State-Florida,None,0,0,11/26/2019,49,92,0,21,6,0,18,101,1,1,0,3,5
1839,137758,1,1,54,Together,Graduate,State-Texas,None,0,0,3/11/2019,49,99,7,36,0,0,4,139,2,1,0,3,8
2785,137758,1,1,54,Together,Graduate,State-Illinois,None,0,0,3/11/2019,49,99,7,36,0,0,4,139,2,1,0,3,8
3148,126067,1,0,46,Married,Graduate,State-Other,None,0,0,4/10/2020,49,106,10,87,0,10,58,155,3,3,0,3,8
1975,164587,1,1,66,Divorced,Graduate,State-Illinois,None,0,0,11/26/2020,49,168,0,41,0,15,51,173,2,1,1,4,3
2600,154414,1,1,57,Together,Graduate,State-New York,None,0,0,6/30/2019,49,309,51,45,68,74,51,497,4,3,1,5,4
2381,136947,1,1,53,Married,PhD,State-California,None,0,0,1/12/2019,49,326,11,78,15,4,107,326,4,3,0,4,9
2238,174190,0,1,45,Married,Graduate,State-Florida,None,0,0,10/16/2020,49,355,190,202,394,214,150,1204,2,4,2,11,2
2198,133629,1,1,57,Together,PhD,State-New York,None,0,0,1/13/2019,49,525,0,64,0,0,16,572,5,3,1,4,9
2645,137929,0,0,35,Single,PhD,State-California,MC4,0,1,1/4/2020,49,735,7,167,11,7,36,891,2,4,2,5,7
2959,153201,1,1,45,Single,Graduate,State-Illinois,None,0,0,7/20/2019,49,806,20,233,58,0,78,1040,8,6,3,5,7
1493,161250,0,1,61,Divorced,Graduate,State-California,None,0,0,5/23/2019,49,1006,363,171,158,68,155,1611,6,5,2,12,5
3027,176320,0,1,61,Widow,Graduate,State-Texas,None,0,0,11/26/2020,49,1215,81,494,159,122,81,1991,2,6,3,4,2
2278,157811,0,1,54,Together,Graduate,State-Other,MC4,0,0,11/29/2019,49,1488,19,311,101,57,213,1763,5,7,2,11,5
2655,170440,0,0,42,Together,Graduate,State-Texas,MC1,0,0,3/14/2020,49,1670,283,1207,184,247,213,3378,1,5,10,7,3
1692,155250,0,1,55,Single,Master,State-Florida,None,0,0,3/28/2019,49,1866,163,233,90,0,185,2166,4,7,5,10,5
1310,162187,0,0,63,Married,Graduate,State-New York,None,0,0,12/10/2019,49,2066,0,717,117,117,329,2689,1,4,8,5,3
2914,125410,1,0,47,Married,Graduate,State-Other,None,0,0,2/5/2020,48,10,10,20,64,64,20,148,1,1,0,4,4
2859,130298,0,0,35,Single,PhD,State-Texas,None,0,0,10/23/2020,48,26,13,52,26,4,0,120,1,1,1,3,3
1949,134596,1,0,46,Married,PhD,State-California,None,0,1,9/18/2019,48,54,0,8,0,0,27,35,1,1,0,2,8
2402,134596,1,0,46,Married,PhD,State-New York,None,0,0,9/18/2019,48,54,0,8,0,0,27,35,1,1,0,2,8
1561,113260,1,1,50,Married,Graduate,State-Illinois,None,0,0,1/28/2020,48,77,34,145,85,17,60,299,4,3,0,3,8
2625,156551,1,1,70,Widow,PhD,State-Texas,None,0,0,10/11/2020,48,185,11,89,47,6,44,293,3,2,1,4,4
2934,156551,1,1,70,Widow,PhD,State-Florida,None,0,0,10/11/2020,48,185,11,89,47,6,44,293,3,2,1,4,4
2220,144213,1,1,68,Single,Graduate,State-Florida,None,0,0,5/5/2020,48,310,36,114,0,13,23,450,4,2,1,5,6
1081,136138,1,1,50,Married,Master,State-Illinois,MC4,0,0,12/21/2019,48,490,0,60,0,0,19,531,5,3,1,4,7
3079,158275,1,1,65,Widow,Graduate,State-Illinois,None,0,0,11/7/2019,48,513,27,687,152,117,174,1323,6,8,2,7,7
1549,152157,0,1,70,Together,PhD,State-Illinois,None,0,0,11/11/2020,48,551,6,85,9,6,117,540,2,3,2,5,4
2283,144267,1,1,50,Divorced,Graduate,State-Texas,None,0,0,8/2/2019,48,596,16,212,10,16,160,691,5,5,2,4,9
1506,142691,0,0,29,Married,Graduate,State-Florida,None,0,0,1/21/2020,48,598,7,214,127,57,194,809,1,5,1,6,5
3102,165487,0,0,63,Single,Master,State-Florida,None,0,0,6/16/2020,48,606,169,1264,503,0,412,2130,3,3,5,6,2
3156,165487,0,0,63,Together,Master,State-Florida,None,0,0,6/16/2020,48,606,169,1264,503,0,412,2130,3,3,5,6,2
2145,140344,0,1,46,Married,PhD,State-Texas,None,0,0,3/19/2020,48,731,0,21,0,0,7,744,2,4,1,5,7
1940,154237,0,1,63,Divorced,PhD,State-New York,None,0,0,10/2/2019,48,759,9,85,11,0,162,702,4,5,2,5,6
2482,157136,1,1,48,Married,Master,State-Other,None,0,0,12/14/2019,48,842,14,300,58,300,253,1260,9,5,2,10,6
2469,157867,1,0,42,Together,Graduate,State-Texas,None,0,0,3/7/2020,48,938,95,486,41,63,46,1577,7,7,2,9,6
2899,180982,1,1,61,Single,Graduate,State-Illinois,None,1,0,6/15/2019,48,1129,306,896,232,49,49,2563,3,11,5,11,5
2517,174881,1,1,59,Together,Master,State-Texas,None,0,0,8/13/2019,48,1179,168,631,84,63,126,1999,4,9,2,12,5
2703,174881,1,1,59,Together,Master,State-Texas,None,0,0,8/13/2019,48,1179,168,631,84,63,126,1999,4,9,2,12,5
2475,168487,0,0,32,Married,Graduate,State-Texas,None,0,0,6/20/2019,48,1865,30,947,81,219,219,2923,1,9,7,13,4
3053,168487,0,0,32,Married,Graduate,State-California,None,0,0,6/20/2019,48,1865,30,947,81,219,219,2923,1,9,7,13,4
1207,169508,1,0,40,Together,Graduate,State-Illinois,None,0,0,4/21/2019,48,2009,78,395,102,78,105,2558,2,11,4,11,6
2627,182014,0,0,59,Single,Graduate,State-California,None,0,1,1/25/2019,48,2175,82,588,78,362,69,3216,1,3,6,12,6
1243,163342,0,1,59,Together,PhD,State-Illinois,MC4,0,0,3/23/2019,48,2367,54,304,34,26,54,2731,3,8,3,5,6
2725,163342,0,1,59,Together,PhD,State-Illinois,MC4,0,1,3/23/2019,48,2367,54,304,34,26,54,2731,3,8,3,5,6
1136,123957,1,0,45,Married,Graduate,State-New York,None,0,1,4/4/2019,47,10,5,93,103,57,83,186,1,2,0,3,6
2099,122634,0,0,54,Together,Basic,State-California,None,0,0,6/23/2019,47,11,125,60,43,33,249,22,1,2,1,2,8
2392,122634,0,0,54,Together,Basic,State-Other,None,0,0,6/23/2019,47,11,125,60,43,33,249,22,1,2,1,2,8
2215,137395,1,0,44,Together,PhD,State-Illinois,None,0,0,10/6/2020,47,66,0,33,0,4,40,62,1,1,0,3,6
2908,129543,2,0,52,Married,Master,State-Other,None,0,0,9/5/2020,47,75,13,79,13,18,79,118,2,3,1,2,7
1532,119514,1,1,52,Married,Graduate,State-New York,MC3,0,1,7/2/2020,47,86,18,129,12,6,171,80,4,3,1,2,8
1989,119514,1,1,52,Married,Graduate,State-Texas,MC3,0,0,7/2/2020,47,86,18,129,12,6,171,80,4,3,1,2,8
1948,133471,1,0,47,Married,Graduate,State-Other,None,0,0,3/19/2019,47,171,8,108,0,36,48,275,3,3,0,4,7
1945,150183,1,1,40,Married,Graduate,State-Illinois,None,0,0,11/29/2020,47,290,36,251,39,30,45,602,7,3,1,6,5
1578,159973,0,0,48,Married,PhD,State-Florida,None,0,0,2/16/2020,47,347,80,448,53,91,0,1019,1,3,4,7,1
2737,159481,0,1,45,Together,Graduate,State-Illinois,None,0,0,3/29/2020,47,477,8,228,190,177,156,925,2,3,3,8,2
3065,180144,0,0,45,Together,Graduate,State-California,None,0,0,3/6/2020,47,539,297,1000,562,432,243,2587,1,3,7,8,1
2216,164722,1,0,49,Married,Graduate,State-New York,None,0,0,10/30/2020,47,771,0,713,153,374,38,1972,4,8,2,11,6
1253,180124,0,0,57,Married,Graduate,State-California,MC3,0,0,11/30/2020,47,1086,189,895,461,189,542,2277,1,3,7,8,1
1447,180124,0,0,57,Married,Graduate,State-Illinois,MC3,0,0,11/30/2020,47,1086,189,895,461,189,542,2277,1,3,7,8,1
1454,161456,0,1,45,Married,Graduate,State-New York,None,0,0,9/1/2019,47,1479,200,1009,221,504,234,3179,4,6,10,13,4
1133,168352,0,1,46,Single,PhD,State-California,None,0,0,2/2/2020,47,1512,39,325,106,81,81,1983,3,8,5,9,6
2967,191712,0,0,73,Single,Master,State-Texas,MC5,0,1,3/23/2020,47,2667,50,1559,196,61,100,4434,0,9,7,11,3
1499,181169,0,0,45,Single,Master,State-California,None,0,0,9/19/2019,47,2875,45,1368,179,136,60,4542,1,5,7,9,2
1524,125315,1,0,43,Together,Without Learning,State-Florida,None,0,0,4/13/2020,46,5,45,40,54,15,109,50,3,3,0,3,8
1267,124480,1,0,39,Married,Basic,State-Illinois,None,0,0,7/19/2019,46,20,97,46,142,127,86,346,3,3,0,4,7
1448,133183,1,0,45,Married,Graduate,State-New York,None,0,0,7/31/2020,46,28,20,157,68,60,149,185,2,4,0,3,7
2692,122108,1,1,43,Married,Graduate,State-Other,None,0,0,10/12/2020,46,28,17,50,33,11,33,105,2,2,0,3,7
2525,137284,1,1,45,Married,Without Learning,State-California,None,0,0,9/3/2019,46,41,4,7,7,4,22,41,1,0,0,3,6
2990,137284,1,1,45,Married,Without Learning,State-New York,None,0,0,9/3/2019,46,41,4,7,7,4,22,41,1,0,0,3,6
1224,123661,1,0,38,Together,Master,State-Florida,None,0,0,5/10/2020,46,94,0,21,0,0,5,110,1,1,0,3,7
3082,143018,0,1,46,Together,Master,State-Other,None,0,0,4/7/2020,46,116,13,57,23,20,213,17,1,2,2,2,5
1316,133996,0,0,31,Single,PhD,State-New York,None,0,0,2/16/2020,46,158,8,59,32,0,24,233,1,1,1,3,4
2639,133996,0,0,31,Single,PhD,State-California,None,0,0,2/16/2020,46,158,8,59,32,0,24,233,1,1,1,3,4
2426,146053,1,0,48,Together,Graduate,State-New York,None,0,0,7/25/2019,46,178,32,292,60,22,79,504,3,3,2,4,5
3028,136927,1,1,65,Single,Master,State-Other,None,0,0,11/6/2020,46,189,0,59,0,0,15,234,2,3,0,3,8
1213,142011,1,0,42,Together,Graduate,State-Illinois,None,0,0,8/31/2019,46,443,0,54,7,3,132,375,4,3,1,4,8
1882,154137,0,1,50,Divorced,Graduate,State-Other,None,0,0,1/21/2020,46,487,0,31,0,3,57,464,2,4,1,4,6
1817,149494,1,0,48,Single,Master,State-California,None,0,0,9/30/2019,46,577,27,293,0,18,248,668,2,6,1,5,7
1986,136130,0,1,66,Single,Graduate,State-Florida,MC3,0,1,7/10/2019,46,592,162,479,256,211,139,1560,6,3,8,4,4
1950,144010,1,0,40,Together,Graduate,State-Florida,None,0,0,3/20/2019,46,609,118,766,281,236,157,1852,6,10,2,6,9
2972,156559,0,1,45,Together,PhD,State-New York,None,0,0,6/1/2019,46,626,61,368,113,86,86,1168,3,4,3,8,4
1869,151195,1,1,58,Together,Graduate,State-Texas,None,0,0,9/6/2019,46,679,41,461,242,71,171,1323,8,9,2,5,8
1157,166951,0,0,32,Single,Graduate,State-California,None,0,0,4/8/2020,46,691,404,761,431,190,309,2167,1,3,4,7,1
1679,145938,0,0,59,Single,Graduate,State-California,None,0,0,4/9/2020,46,867,35,565,197,264,92,1836,2,8,4,6,6
1102,177298,0,1,41,Together,Graduate,State-Other,None,0,0,4/8/2020,46,975,264,670,53,80,181,1860,1,6,6,11,3
2764,177298,0,1,41,Together,Graduate,State-Other,None,0,0,4/8/2020,46,975,264,670,53,80,181,1860,1,6,6,11,3
1248,169674,0,2,52,Divorced,PhD,State-Florida,None,0,0,10/27/2019,46,1349,100,524,27,0,58,1941,3,10,2,10,5
1614,165488,0,0,62,Together,PhD,State-Florida,None,0,0,11/17/2020,46,1524,114,523,91,45,136,2161,1,3,4,6,1
3216,165090,0,1,53,Married,Graduate,State-Florida,None,0,0,11/18/2019,46,1798,109,462,107,299,626,2148,2,0,3,4,5
2066,154233,0,1,43,Married,Graduate,State-New York,None,0,0,7/12/2019,46,1854,23,449,60,0,404,1982,4,11,6,5,8
3201,161223,0,1,53,Married,Graduate,State-Texas,None,0,0,11/18/2019,46,1867,113,479,111,311,650,2230,2,9,3,4,5
1130,192859,0,0,28,Single,Master,State-New York,None,0,0,3/26/2019,46,1998,127,1913,108,127,42,4231,1,5,4,12,2
1716,172025,0,0,71,Married,Graduate,State-Florida,MC4,0,1,10/3/2020,46,2310,0,1474,103,119,0,4005,1,4,8,13,2
2710,170044,0,1,66,Divorced,Graduate,State-Other,None,0,0,7/26/2019,46,2605,0,607,371,34,34,3583,4,7,10,5,5
1968,175759,0,0,51,Married,Graduate,State-Florida,MC3,0,1,3/31/2020,46,3234,51,1643,206,211,422,4923,1,9,7,9,5
1698,125851,1,0,42,Together,Graduate,State-Florida,None,0,0,7/19/2019,45,44,19,88,34,24,24,185,2,2,0,3,7
1174,125271,1,0,37,Married,Graduate,State-Other,None,0,0,5/12/2019,45,50,5,89,50,20,35,178,1,1,1,2,9
2638,143602,1,1,54,Single,Graduate,State-Other,None,0,0,6/16/2020,45,63,16,40,33,10,63,99,3,3,1,2,6
1339,138643,1,1,42,Single,Graduate,State-Illinois,None,1,0,5/5/2020,45,79,7,50,0,4,36,104,2,2,0,3,7
2736,113533,1,0,41,Divorced,Without Learning,State-Florida,None,0,0,8/15/2019,45,101,25,67,67,0,143,117,2,2,0,3,7
2393,151315,0,0,72,Together,Graduate,State-California,None,0,0,7/30/2020,45,201,83,115,47,88,121,413,1,2,2,5,2
2651,127573,1,0,45,Married,Graduate,State-California,None,0,0,8/30/2019,45,231,69,509,180,69,69,990,4,5,1,4,8
2961,157113,1,1,42,Married,Graduate,State-Texas,None,0,0,7/14/2019,45,501,11,91,0,6,116,492,6,4,1,5,7
2902,170617,0,0,50,Married,Graduate,State-Other,None,0,0,11/28/2019,45,853,147,1819,97,111,65,2962,1,3,3,7,2
1285,168627,0,0,38,Single,Graduate,State-Illinois,None,0,0,6/19/2019,45,971,37,646,147,133,93,1840,1,2,3,6,1
2442,150725,0,1,67,Married,Graduate,State-Florida,None,0,0,7/21/2019,45,1316,30,223,0,30,143,1456,4,8,1,8,8
1771,162847,0,0,75,Together,Master,State-Illinois,None,0,0,6/22/2019,45,1350,435,1829,207,197,158,3861,1,3,6,4,2
2665,149090,0,1,69,Single,Graduate,State-Illinois,None,0,0,12/24/2019,45,1500,15,249,21,0,304,1482,3,7,2,9,7
1357,163810,0,1,54,Single,Graduate,State-Illinois,MC4,0,0,4/18/2019,45,2508,31,649,41,31,259,3001,4,4,3,12,8
2398,163810,0,1,54,Single,Graduate,State-Other,MC4,0,0,4/18/2019,45,2508,31,649,41,31,259,3001,4,4,3,12,8
1918,167536,0,1,50,Married,PhD,State-Other,MC1,0,0,10/27/2019,45,3108,0,1109,57,176,87,4364,3,11,5,11,8
2749,142664,0,1,53,Married,Graduate,State-Illinois,None,0,0,8/22/2020,44,70,0,10,0,0,0,80,1,1,0,3,6
2017,137334,1,1,62,Together,PhD,State-Illinois,None,0,0,8/2/2020,44,96,4,59,7,7,55,118,4,3,0,4,4
2890,157107,0,1,52,Single,Graduate,State-Other,MC4,0,1,1/29/2019,44,437,0,330,0,0,377,391,7,4,4,8,8
1090,178497,0,0,69,Married,Without Learning,State-Other,MC1,0,0,5/7/2020,44,471,59,1016,171,0,507,1210,1,5,7,12,2
1168,178497,0,0,69,Married,Without Learning,State-Other,MC1,0,0,5/7/2020,44,471,59,1016,171,0,507,1210,1,5,7,12,2
1211,130732,1,0,40,Married,PhD,State-California,None,0,0,6/12/2019,44,659,4,106,0,4,13,761,4,4,1,4,8
1694,158398,0,0,67,Together,Graduate,State-New York,None,0,0,10/19/2019,44,811,14,545,57,57,133,1351,3,5,4,8,4
1292,180950,0,0,59,Married,Master,State-New York,MC1,0,0,9/2/2019,44,1174,329,250,490,329,141,2430,1,6,7,9,2
1440,189572,0,0,54,Single,Without Learning,State-Florida,MC4,0,1,2/20/2019,44,1283,51,2061,417,411,135,4087,1,7,7,9,4
1288,158821,0,1,64,Together,Without Learning,State-Other,None,0,0,3/18/2020,44,1385,38,416,51,0,76,1814,1,9,2,9,6
3023,176467,1,0,50,Single,Graduate,State-California,None,0,1,1/22/2019,44,1560,372,983,485,102,134,3367,2,2,5,5,6
2439,116531,1,0,42,Together,Graduate,State-Texas,None,0,0,11/22/2020,43,14,92,42,49,35,78,155,3,3,0,3,7
2568,113724,1,0,32,Together,Basic,State-Florida,MC3,0,0,2/5/2019,43,17,58,41,17,124,224,33,1,2,0,2,9
1703,118988,1,0,36,Married,PhD,State-California,None,0,0,10/27/2020,43,38,0,38,13,6,6,88,2,1,0,3,7
1802,122063,1,0,48,Married,Graduate,State-New York,None,0,0,1/13/2020,43,39,55,72,17,61,61,183,2,2,0,3,7
1552,147691,0,1,41,Single,Graduate,State-Other,None,0,0,12/10/2019,43,43,0,9,0,0,12,40,1,1,0,2,6
2266,133986,1,0,50,Divorced,Graduate,State-Other,None,0,0,8/19/2019,43,63,8,71,8,4,20,134,1,1,0,3,7
1834,130843,1,1,54,Together,PhD,State-Other,MC3,0,0,10/30/2020,43,102,0,8,0,0,38,72,2,1,1,2,5
1650,129187,1,0,52,Married,PhD,State-Florida,None,0,0,10/14/2019,43,115,0,27,0,0,9,133,1,1,0,3,8
1093,134554,0,1,61,Single,PhD,State-Illinois,None,0,0,9/3/2020,43,160,4,23,8,0,19,175,2,2,0,3,6
1284,142386,1,0,34,Together,Master,State-Florida,None,0,0,6/20/2019,43,218,13,54,0,13,37,262,1,3,0,3,8
2521,142386,1,0,34,Together,Master,State-Illinois,None,0,0,6/20/2019,43,218,13,54,0,13,37,262,1,3,0,3,8
1290,139747,1,0,32,Single,Graduate,State-Florida,None,0,0,9/17/2020,43,281,53,327,70,46,183,594,3,5,1,4,8
2608,152854,1,1,61,Married,PhD,State-Other,None,0,0,8/28/2020,43,304,0,29,0,3,0,335,2,2,1,4,5
2385,136957,1,1,67,Divorced,PhD,State-Texas,None,0,1,2/11/2019,43,371,7,59,7,4,115,334,4,3,2,2,9
1966,165352,0,1,46,Married,PhD,State-Other,None,0,0,1/26/2020,43,719,8,213,10,18,58,908,2,4,2,8,4
1790,172504,0,1,48,Single,Graduate,State-New York,None,0,0,9/11/2019,43,1437,62,1118,293,383,224,3069,2,5,9,6,2
1826,181205,0,0,50,Together,Graduate,State-New York,MC3,0,1,6/19/2020,43,1616,165,2073,216,123,290,3903,1,5,6,7,2
2287,181051,0,0,55,Married,PhD,State-Illinois,MC4,0,0,10/27/2020,43,2551,65,556,85,65,31,3290,1,5,5,12,2
1613,169084,1,0,50,Married,PhD,State-California,None,0,0,4/25/2020,43,2891,262,487,95,73,73,3735,2,7,3,13,8
2643,169084,1,0,50,Married,PhD,State-Texas,None,0,0,4/25/2020,43,2891,262,487,95,73,73,3735,2,7,3,13,8
2730,116014,1,1,41,Single,Basic,State-Florida,None,0,0,8/22/2019,42,22,65,29,51,58,51,174,4,1,1,4,3
1762,136283,1,1,44,Together,Graduate,State-Other,None,0,0,9/18/2020,42,23,19,19,30,0,19,71,2,1,0,3,4
1021,102447,1,0,41,Married,Graduate,State-Illinois,None,0,0,6/13/2019,42,42,42,72219,42,42,42,72345,15,0,28,0,1
3049,127889,1,0,43,Married,Master,State-Illinois,None,0,0,12/10/2019,42,64,0,18,0,0,37,46,1,1,1,2,6
1819,145889,0,1,40,Single,Without Learning,State-Illinois,None,0,0,12/7/2019,42,99,0,19,0,3,25,95,1,1,0,3,6
2995,128587,1,0,42,Together,Graduate,State-Illinois,None,0,0,7/19/2020,42,99,18,76,54,45,58,234,3,2,0,4,6
1556,138593,1,0,42,Single,Without Learning,State-New York,None,0,0,2/18/2020,42,183,43,176,61,86,86,463,3,4,1,3,8
2183,151412,0,1,62,Married,Master,State-California,None,0,0,6/6/2020,42,412,9,85,12,15,41,492,2,3,2,4,4
2110,163998,0,0,68,Divorced,Without Learning,State-Other,None,0,1,5/26/2020,42,451,74,2096,0,85,287,2419,1,7,6,11,4
