ID,MC3,MC4,MC5,MC1,MC2,Complaint,Pilot,Enrollment
1076,0,0,0,0,0,0,0,11/28/2019
1330,0,0,0,0,0,0,0,11/28/2019
2902,0,0,0,0,0,0,0,11/28/2019
1358,0,0,0,0,0,0,1,11/27/2019
2074,0,0,0,0,0,0,0,11/27/2019
2962,0,0,0,0,0,0,0,11/27/2019
1419,0,0,0,0,0,0,0,11/26/2019
1488,0,0,0,0,0,0,0,11/26/2019
1492,0,0,0,0,0,0,0,11/26/2019
2554,0,0,0,0,0,0,0,11/26/2019
1091,0,0,0,0,0,0,0,11/25/2019
1112,0,0,0,0,0,0,0,11/25/2019
2121,0,0,0,0,0,0,0,11/25/2019
2327,0,0,0,0,0,0,0,11/25/2019
2441,0,0,0,0,0,0,0,11/25/2019
1255,0,0,0,0,0,0,0,11/24/2019
2609,0,0,0,0,0,0,0,11/24/2019
2640,0,0,0,0,0,0,0,11/24/2019
3186,0,0,0,0,0,0,0,11/24/2019
1765,0,0,0,0,0,0,0,11/23/2019
3166,1,0,0,0,0,0,1,11/23/2019
1518,0,0,0,0,0,0,0,11/22/2019
2612,0,0,0,0,0,0,0,11/22/2019
2904,0,0,0,0,0,0,0,11/22/2019
1545,0,0,0,0,0,0,0,11/21/2019
1660,1,0,0,0,0,0,1,11/21/2019
1363,0,0,0,0,0,0,0,11/19/2019
2533,0,0,0,0,0,0,0,11/19/2019
2770,0,0,0,0,0,0,0,11/19/2019
1276,0,0,0,0,0,0,0,11/18/2019
1327,0,0,0,0,0,0,0,11/18/2019
1831,0,0,0,0,0,0,0,11/18/2019
2874,0,0,0,0,0,0,0,11/18/2019
3201,0,0,0,0,0,0,0,11/18/2019
3216,0,0,0,0,0,0,0,11/18/2019
1051,0,0,0,0,0,0,0,11/17/2019
1713,0,0,0,0,0,0,0,11/17/2019
2846,0,0,0,0,0,0,0,11/17/2019
1059,0,0,0,0,0,0,0,11/16/2019
1846,0,0,0,0,0,0,0,11/16/2019
1921,0,0,0,0,0,0,0,11/15/2019
2391,0,0,0,0,0,0,0,11/15/2019
2958,0,0,0,0,0,0,0,11/15/2019
3075,0,0,0,0,0,0,0,11/15/2019
1432,0,0,0,0,0,0,0,11/14/2019
2268,0,0,0,0,0,0,0,11/13/2019
2485,0,0,0,0,0,0,0,11/13/2019
2748,0,0,0,0,0,0,0,11/13/2019
2780,0,0,0,0,0,0,0,11/13/2019
3077,0,0,0,0,0,0,0,11/13/2019
1009,0,0,0,0,0,0,1,11/11/2019
1392,0,0,0,0,0,0,0,11/11/2019
2301,0,0,0,0,0,0,0,11/11/2019
1245,0,0,0,0,0,0,0,11/9/2019
1407,0,1,1,0,0,0,1,11/9/2019
1528,0,0,0,0,0,0,0,11/9/2019
1582,0,0,0,0,0,0,0,11/9/2019
1619,0,0,0,0,0,0,0,11/9/2019
2782,0,0,0,0,0,0,0,11/9/2019
1607,0,0,0,1,0,0,0,11/8/2019
1609,0,0,0,0,0,0,0,11/8/2019
2496,0,0,0,0,0,0,1,11/8/2019
2648,0,0,0,1,0,0,0,11/8/2019
2816,0,1,1,1,0,0,1,11/8/2019
3131,0,0,0,1,0,0,0,11/8/2019
3079,0,0,0,0,0,0,0,11/7/2019
2578,0,1,0,0,0,0,0,11/6/2019
3012,0,0,0,0,0,0,0,11/6/2019
1027,0,0,0,0,0,0,0,11/5/2019
2892,0,0,0,0,0,0,0,11/5/2019
1181,0,0,0,0,0,0,0,11/4/2019
2342,0,0,0,0,0,0,0,11/4/2019
1675,0,0,0,0,0,0,1,11/3/2019
2020,0,0,0,0,0,0,0,11/3/2019
2149,0,0,0,0,0,0,0,11/3/2019
2723,0,0,0,0,0,0,0,11/3/2019
1923,0,0,1,0,0,0,1,11/2/2019
1998,0,0,0,0,0,0,0,11/2/2019
2631,0,0,0,0,0,0,0,11/2/2019
3066,0,0,0,0,0,0,0,11/2/2019
1026,0,0,0,0,0,0,0,11/1/2019
1750,0,0,0,0,0,0,0,10/31/2019
2497,0,0,0,0,0,0,0,10/31/2019
2519,0,0,0,0,0,0,0,10/31/2019
2734,0,0,0,0,0,0,0,10/31/2019
1494,1,0,0,0,0,0,0,10/30/2019
1045,0,0,0,0,0,0,0,10/29/2019
2146,0,0,0,0,0,0,0,10/28/2019
2670,0,0,0,0,0,0,0,10/28/2019
2803,0,0,0,0,0,0,0,10/28/2019
1248,0,0,0,0,0,0,0,10/27/2019
1543,0,1,1,1,1,0,1,10/27/2019
1805,0,1,1,1,1,0,1,10/27/2019
1918,0,0,0,1,0,0,0,10/27/2019
2190,0,0,0,0,0,0,0,10/27/2019
2242,0,0,1,0,0,0,1,10/27/2019
2804,0,0,0,0,0,0,1,10/27/2019
1061,0,0,0,0,0,0,1,10/26/2019
3064,0,0,0,0,0,0,0,10/26/2019
1233,0,1,1,1,0,0,1,10/25/2019
2082,0,0,0,0,0,0,0,10/25/2019
2387,0,1,1,1,0,0,1,10/25/2019
2691,0,0,0,0,0,0,0,10/25/2019
2985,0,0,0,0,0,0,0,10/25/2019
3151,0,0,0,0,0,0,0,10/25/2019
2826,0,0,0,0,0,0,0,10/24/2019
2858,0,1,0,0,0,0,0,10/24/2019
1900,0,0,0,1,0,0,0,10/23/2019
2624,0,0,0,0,0,0,1,10/23/2019
1095,0,0,0,0,0,0,0,10/22/2019
1180,0,0,0,0,0,0,0,10/22/2019
1350,0,0,0,0,0,0,0,10/22/2019
1985,0,0,0,0,0,0,0,10/22/2019
2103,0,0,0,0,0,0,0,10/22/2019
2158,0,0,0,0,0,0,0,10/22/2019
1648,0,0,0,0,0,0,0,10/21/2019
1220,0,0,0,0,0,0,0,10/20/2019
1369,0,0,0,0,0,0,0,10/20/2019
2507,0,1,0,0,0,0,0,10/20/2019
2636,0,0,0,0,0,0,0,10/20/2019
1694,0,0,0,0,0,0,0,10/19/2019
1195,0,0,0,0,0,0,0,10/18/2019
1726,0,0,1,0,0,0,0,10/17/2019
1969,0,0,0,0,0,0,0,10/17/2019
1988,0,0,1,0,0,0,0,10/17/2019
2443,0,0,1,0,0,0,0,10/17/2019
1030,0,0,0,0,0,0,0,10/16/2019
1078,0,0,0,0,0,0,0,10/16/2019
1340,0,1,0,0,0,0,0,10/16/2019
1498,0,0,0,0,0,0,0,10/16/2019
1809,0,0,0,0,0,0,0,10/16/2019
1896,0,0,0,0,0,0,0,10/16/2019
1934,0,0,0,0,0,0,0,10/16/2019
2880,0,0,0,0,0,0,0,10/16/2019
1744,1,0,0,0,0,0,1,10/15/2019
1830,0,0,0,0,0,0,0,10/15/2019
1990,0,0,0,0,0,0,0,10/15/2019
2621,0,0,0,0,0,0,0,10/15/2019
1313,0,0,0,0,0,0,0,10/14/2019
1414,0,1,1,1,1,0,1,10/14/2019
1650,0,0,0,0,0,0,0,10/14/2019
1008,0,0,0,0,0,0,0,10/13/2019
1373,0,0,0,0,0,0,0,10/13/2019
2316,0,0,0,0,0,0,0,10/13/2019
2742,0,0,0,0,0,0,0,10/13/2019
1626,1,0,0,0,0,0,0,10/12/2019
1807,0,1,1,0,0,0,0,10/12/2019
3190,0,0,0,0,0,0,0,10/12/2019
1600,0,0,0,0,0,0,0,10/11/2019
1849,0,0,0,0,0,0,0,10/11/2019
2352,0,0,0,0,0,0,0,10/11/2019
2709,0,0,0,0,0,0,0,10/11/2019
2938,0,0,0,0,0,0,1,10/11/2019
1801,0,0,1,1,0,0,1,10/10/2019
1813,0,0,0,0,0,0,0,10/10/2019
1840,0,0,1,0,0,0,0,10/10/2019
1202,0,0,0,0,0,0,0,10/9/2019
2401,0,0,0,0,0,0,0,10/9/2019
2411,1,0,0,0,0,0,0,10/9/2019
2118,0,0,0,0,0,0,1,10/8/2019
2164,0,0,0,0,0,0,0,10/8/2019
2329,0,0,0,0,0,0,1,10/8/2019
1434,0,0,0,0,0,0,0,10/7/2019
1702,0,0,0,0,0,0,0,10/7/2019
2447,0,0,0,0,0,0,0,10/7/2019
2635,0,0,0,0,0,0,0,10/7/2019
3015,0,0,0,0,0,0,0,10/7/2019
1153,0,0,0,0,0,0,0,10/6/2019
2057,1,0,1,0,0,0,0,10/6/2019
2696,0,1,1,1,0,0,1,10/6/2019
2490,0,0,0,0,0,0,1,10/5/2019
1039,0,0,0,0,0,0,0,10/4/2019
3008,0,0,0,0,0,0,0,10/4/2019
2206,0,0,0,0,0,0,0,10/3/2019
2777,0,0,0,0,0,0,0,10/3/2019
1296,0,0,0,0,0,0,0,10/2/2019
1746,0,0,0,0,0,0,0,10/2/2019
1940,0,0,0,0,0,0,0,10/2/2019
2448,0,0,0,0,0,0,0,10/2/2019
2707,1,0,0,0,0,0,0,10/2/2019
1413,0,0,0,0,0,0,0,9/30/2019
1817,0,0,0,0,0,0,0,9/30/2019
1517,0,0,0,0,0,0,0,9/29/2019
1753,0,0,0,0,0,0,1,9/29/2019
1450,0,1,1,0,0,0,1,9/28/2019
2079,0,0,0,0,0,0,0,9/28/2019
2933,0,0,1,0,0,0,1,9/28/2019
1115,0,0,0,0,0,0,0,9/27/2019
2060,0,0,0,0,0,0,0,9/27/2019
2175,0,0,0,0,0,0,0,9/27/2019
2300,0,0,0,0,0,0,0,9/27/2019
2336,1,0,0,0,0,0,0,9/27/2019
3099,0,0,0,0,0,0,0,9/27/2019
1118,0,0,0,0,0,0,1,9/26/2019
1266,0,0,0,0,0,0,0,9/26/2019
1481,0,0,0,0,0,0,0,9/26/2019
2176,0,0,0,0,0,0,0,9/26/2019
2374,0,0,0,0,0,0,0,9/26/2019
1094,0,0,0,0,0,0,0,9/25/2019
1792,0,0,0,0,0,0,1,9/25/2019
2295,0,0,0,0,0,0,0,9/25/2019
1132,0,0,0,0,0,0,0,9/24/2019
1377,0,0,0,0,0,0,0,9/23/2019
1537,0,0,0,0,0,0,0,9/23/2019
1617,0,0,0,0,0,0,1,9/23/2019
1804,0,0,0,0,0,0,0,9/23/2019
2716,0,0,0,0,0,0,0,9/23/2019
2746,0,0,0,0,0,0,0,9/23/2019
1902,0,0,0,0,0,0,0,9/22/2019
2969,0,0,0,0,0,0,0,9/22/2019
1315,0,0,0,0,0,0,0,9/21/2019
1806,0,0,0,0,0,0,0,9/21/2019
1567,0,0,0,0,0,0,0,9/20/2019
1710,0,0,1,0,0,0,0,9/20/2019
2192,0,0,0,0,0,1,0,9/20/2019
2992,0,0,0,0,0,0,0,9/20/2019
1499,0,0,0,0,0,0,0,9/19/2019
1408,0,0,1,0,0,0,0,9/18/2019
1479,0,0,0,0,0,0,0,9/18/2019
1754,0,0,0,0,0,0,0,9/18/2019
1949,0,0,0,0,0,0,1,9/18/2019
2159,0,0,0,0,0,0,0,9/18/2019
2402,0,0,0,0,0,0,0,9/18/2019
2500,0,0,0,0,0,0,0,9/18/2019
2611,0,0,0,0,0,0,0,9/17/2019
1089,0,0,0,0,0,0,0,9/16/2019
1519,0,0,0,0,0,0,0,9/16/2019
2382,0,0,0,0,0,0,0,9/16/2019
1688,0,0,0,0,0,0,0,9/15/2019
2564,0,0,0,0,0,0,0,9/15/2019
3087,0,0,0,0,0,0,0,9/15/2019
2687,0,0,0,0,0,0,0,9/14/2019
1065,0,0,0,0,0,0,0,9/13/2019
1678,0,0,0,0,0,0,1,9/13/2019
2006,0,0,0,0,0,0,0,9/13/2019
2909,0,0,0,0,0,0,0,9/13/2019
2948,0,0,0,0,0,0,0,9/12/2019
1785,0,1,0,1,1,0,1,9/11/2019
1790,0,0,0,0,0,0,0,9/11/2019
1068,0,1,0,0,0,0,0,9/10/2019
1239,0,1,1,1,1,0,1,9/10/2019
1541,0,0,1,0,0,0,0,9/10/2019
1775,0,0,0,0,0,0,0,9/10/2019
2035,0,0,0,0,0,0,0,9/10/2019
2228,0,0,0,0,0,0,0,9/10/2019
2406,0,0,0,0,0,0,0,9/10/2019
2996,0,0,0,0,0,0,0,9/10/2019
1317,0,0,0,0,0,0,1,9/8/2019
1483,0,0,0,0,0,0,0,9/8/2019
2286,0,0,0,0,0,0,0,9/8/2019
1053,0,0,0,0,0,0,1,9/7/2019
1265,0,0,0,1,0,0,1,9/7/2019
1441,1,0,0,0,0,0,1,9/6/2019
1836,0,0,0,0,0,0,0,9/6/2019
1869,0,0,0,0,0,0,0,9/6/2019
2456,0,0,0,0,0,0,0,9/6/2019
1198,0,0,0,0,0,0,0,9/5/2019
1699,0,0,0,0,0,0,0,9/5/2019
2040,0,0,0,0,0,0,0,9/5/2019
2178,0,1,0,0,0,0,0,9/5/2019
2923,0,0,0,0,0,0,0,9/5/2019
1396,0,0,0,1,0,0,0,9/4/2019
2330,0,0,0,0,0,0,0,9/4/2019
2583,1,0,0,0,0,0,0,9/4/2019
3096,0,0,1,0,0,0,1,9/4/2019
1717,0,0,0,0,0,0,0,9/3/2019
1816,0,0,0,0,0,0,0,9/3/2019
2525,0,0,0,0,0,0,0,9/3/2019
2551,0,0,0,0,0,0,0,9/3/2019
2990,0,0,0,0,0,0,0,9/3/2019
1018,0,0,0,1,0,0,0,9/2/2019
1292,0,0,0,1,0,0,0,9/2/2019
1495,0,0,0,0,0,0,0,9/2/2019
2966,0,0,0,0,0,0,0,9/2/2019
3013,0,0,0,0,0,0,0,9/2/2019
1454,0,0,0,0,0,0,0,9/1/2019
1983,1,0,0,1,0,0,1,9/1/2019
2545,0,0,0,0,0,0,0,9/1/2019
3135,1,0,1,1,1,0,1,9/1/2019
1213,0,0,0,0,0,0,0,8/31/2019
1782,0,0,0,0,0,0,0,8/31/2019
1847,0,0,0,0,0,0,0,8/31/2019
2740,0,0,0,0,0,0,0,8/31/2019
2651,0,0,0,0,0,0,0,8/30/2019
1885,0,0,0,0,0,0,0,8/29/2019
2505,0,0,0,0,0,0,0,8/29/2019
3194,0,0,0,0,0,0,0,8/29/2019
3209,0,0,0,0,0,0,0,8/29/2019
1222,0,0,0,0,0,0,0,8/28/2019
1384,0,0,0,0,0,0,0,8/28/2019
1721,0,0,0,0,0,0,0,8/28/2019
1789,0,1,0,0,0,0,0,8/27/2019
2812,0,1,0,0,0,0,0,8/27/2019
3163,0,0,0,0,0,0,0,8/27/2019
2214,0,0,0,0,0,0,0,8/26/2019
3184,0,0,0,0,0,0,0,8/26/2019
1218,0,0,0,0,0,0,1,8/25/2019
2324,0,0,0,0,0,0,0,8/25/2019
2778,0,0,0,0,0,0,1,8/25/2019
1134,0,0,0,0,0,0,0,8/24/2019
1177,0,0,0,0,0,0,0,8/24/2019
2254,0,0,0,0,0,0,0,8/24/2019
2883,0,0,0,0,0,0,0,8/24/2019
3030,0,0,0,0,0,0,0,8/24/2019
1024,0,0,0,0,0,0,0,8/23/2019
1360,1,0,0,0,0,0,1,8/23/2019
1565,0,0,0,0,0,0,0,8/23/2019
1601,0,0,0,0,0,0,0,8/23/2019
1719,0,0,0,0,0,0,0,8/23/2019
1067,0,0,0,0,0,0,0,8/22/2019
1125,0,1,0,0,0,0,0,8/22/2019
2335,0,0,0,0,0,0,0,8/22/2019
2603,0,0,0,0,0,0,0,8/22/2019
2730,0,0,0,0,0,0,0,8/22/2019
1351,0,0,0,0,0,0,0,8/21/2019
3197,1,0,0,0,0,0,0,8/21/2019
3212,1,0,0,0,0,0,0,8/21/2019
1739,0,0,0,0,0,0,0,8/20/2019
2806,0,0,0,0,0,0,0,8/20/2019
1252,0,0,0,0,0,0,0,8/19/2019
2266,0,0,0,0,0,0,0,8/19/2019
1040,0,0,0,0,0,0,0,8/17/2019
1116,0,1,1,1,0,0,1,8/17/2019
1281,0,0,0,0,0,0,0,8/17/2019
2194,0,0,1,0,0,0,0,8/17/2019
3001,0,0,0,0,0,0,0,8/17/2019
1387,0,0,0,0,0,0,0,8/16/2019
1591,0,0,0,0,0,0,0,8/16/2019
2140,0,0,0,0,0,0,0,8/16/2019
3100,0,0,0,1,0,0,1,8/16/2019
1122,0,0,0,0,0,0,0,8/15/2019
1627,0,1,1,0,0,0,1,8/15/2019
2736,0,0,0,0,0,0,0,8/15/2019
2911,0,0,0,0,0,0,1,8/15/2019
3005,1,0,0,0,0,0,1,8/15/2019
3025,0,0,0,0,0,0,0,8/14/2019
2517,0,0,0,0,0,0,0,8/13/2019
2703,0,0,0,0,0,0,0,8/13/2019
2975,0,0,0,0,0,0,0,8/13/2019
1283,0,0,0,0,0,0,0,8/12/2019
1667,0,0,0,0,0,0,0,8/12/2019
1993,0,0,0,0,0,0,0,8/12/2019
3149,0,1,0,0,0,0,0,8/12/2019
1722,0,0,0,0,0,0,0,8/11/2019
1756,0,0,0,0,0,0,0,8/11/2019
1403,0,0,0,0,0,0,0,8/10/2019
1924,0,1,1,1,0,0,1,8/9/2019
2003,0,0,0,0,0,0,1,8/9/2019
2281,0,1,1,1,0,0,1,8/9/2019
2405,0,0,0,0,0,0,0,8/9/2019
1323,0,0,1,0,0,0,1,8/8/2019
2354,0,0,0,0,0,0,0,8/8/2019
2461,0,0,0,0,0,0,0,8/8/2019
2724,0,1,1,1,0,0,0,8/8/2019
3195,0,0,0,0,0,0,0,8/8/2019
3210,0,0,0,0,0,0,0,8/8/2019
1779,0,0,0,0,0,0,0,8/7/2019
1540,0,0,0,0,0,0,0,8/6/2019
2092,0,0,0,1,0,0,1,8/6/2019
2991,0,0,0,0,0,0,1,8/6/2019
1734,0,1,1,1,0,0,1,8/5/2019
3073,0,0,0,0,0,0,0,8/5/2019
2672,0,0,1,0,0,0,0,8/4/2019
2943,0,0,0,1,0,0,1,8/4/2019
2955,0,0,0,0,0,0,0,8/4/2019
2256,0,1,0,0,0,0,0,8/3/2019
2864,1,0,0,0,0,0,0,8/3/2019
2091,0,0,0,0,0,0,0,8/2/2019
2283,0,0,0,0,0,0,0,8/2/2019
3158,0,0,0,0,0,0,1,8/2/2019
1178,0,0,0,0,0,0,0,7/31/2019
2875,0,0,0,0,0,0,0,7/31/2019
1402,0,0,1,1,0,0,1,7/30/2019
1476,0,0,0,1,0,0,0,7/30/2019
2233,1,0,0,0,0,0,1,7/30/2019
2644,1,0,0,0,0,0,1,7/30/2019
1584,0,0,0,0,0,0,0,7/29/2019
3159,0,0,0,0,0,0,0,7/29/2019
1033,0,0,0,0,0,0,0,7/28/2019
1693,0,0,0,0,0,0,0,7/28/2019
2000,0,0,0,0,0,0,0,7/28/2019
2186,1,0,0,0,0,0,0,7/28/2019
2325,0,0,0,0,0,0,0,7/28/2019
2893,0,0,0,0,0,0,0,7/28/2019
1109,0,0,0,0,0,0,0,7/27/2019
1145,0,1,1,0,0,0,1,7/27/2019
1838,0,0,0,0,0,0,0,7/27/2019
2667,0,0,0,0,0,0,0,7/27/2019
2853,0,0,0,0,0,0,0,7/27/2019
1058,0,0,0,0,0,0,0,7/26/2019
1117,0,0,0,0,0,0,0,7/26/2019
1182,0,0,0,0,0,0,0,7/26/2019
1459,0,0,0,0,0,0,0,7/26/2019
2710,0,0,0,0,0,0,0,7/26/2019
2426,0,0,0,0,0,0,0,7/25/2019
2704,0,0,0,0,0,0,0,7/25/2019
2807,0,0,0,0,0,0,0,7/25/2019
1435,0,0,0,0,0,0,0,7/24/2019
2033,0,0,0,0,0,0,0,7/24/2019
2323,0,0,0,0,0,0,0,7/24/2019
2891,0,0,0,0,0,0,0,7/24/2019
2999,0,0,0,0,0,0,0,7/24/2019
3054,0,0,0,0,0,0,0,7/24/2019
3172,0,0,0,0,0,0,0,7/24/2019
1514,0,0,0,0,0,0,0,7/23/2019
2211,0,0,0,0,0,0,0,7/23/2019
2802,0,0,0,0,0,0,1,7/23/2019
1815,0,0,0,0,0,0,0,7/22/2019
1858,0,0,0,0,0,0,0,7/22/2019
2034,0,0,0,0,0,0,1,7/22/2019
2305,0,0,0,0,0,0,0,7/22/2019
2415,0,0,0,0,0,0,0,7/22/2019
2536,0,0,0,0,0,0,0,7/22/2019
2567,0,0,0,0,0,0,0,7/22/2019
2789,0,0,0,0,0,0,0,7/22/2019
2945,1,0,0,0,0,0,0,7/22/2019
2986,0,0,0,0,0,0,0,7/22/2019
3134,0,0,0,0,0,0,0,7/22/2019
1314,0,0,0,0,0,0,0,7/21/2019
1704,0,0,0,0,0,0,0,7/21/2019
1984,0,0,0,0,0,0,0,7/21/2019
2390,0,0,0,0,0,0,0,7/21/2019
2442,0,0,0,0,0,0,0,7/21/2019
2982,1,0,0,0,0,0,0,7/21/2019
3178,0,0,0,0,0,0,0,7/21/2019
2451,0,0,0,0,0,0,0,7/20/2019
2653,0,0,0,0,0,0,0,7/20/2019
2728,0,1,0,0,0,0,1,7/20/2019
2924,0,0,0,0,0,0,0,7/20/2019
2959,0,0,0,0,0,0,0,7/20/2019
1267,0,0,0,0,0,0,0,7/19/2019
1698,0,0,0,0,0,0,0,7/19/2019
2476,0,0,0,0,0,0,0,7/19/2019
2815,0,0,0,0,0,0,0,7/19/2019
1936,0,0,0,0,0,0,0,7/18/2019
2269,1,0,1,1,0,0,1,7/18/2019
2326,0,0,0,0,0,0,0,7/18/2019
1736,0,0,0,0,0,0,0,7/17/2019
1871,1,0,0,0,0,0,0,7/17/2019
2248,0,0,0,0,0,0,0,7/16/2019
3014,1,0,0,0,0,0,0,7/16/2019
1308,0,0,0,0,0,0,0,7/15/2019
1423,0,0,0,0,0,0,0,7/15/2019
1261,0,0,0,0,0,0,0,7/14/2019
1299,0,0,0,0,0,0,0,7/14/2019
1881,0,0,0,0,0,0,0,7/14/2019
2920,0,0,0,0,0,0,0,7/14/2019
2961,0,0,0,0,0,0,0,7/14/2019
1794,0,0,0,0,0,0,0,7/12/2019
2066,0,0,0,0,0,0,0,7/12/2019
1251,0,0,0,0,0,0,1,7/11/2019
1500,0,0,0,0,0,0,0,7/11/2019
1099,0,0,0,0,0,0,0,7/10/2019
1986,1,0,0,0,0,0,1,7/10/2019
2065,0,0,0,1,0,0,1,7/10/2019
2120,0,0,0,0,0,0,0,7/10/2019
1038,1,0,0,0,0,0,1,7/9/2019
1875,1,0,0,0,0,0,1,7/9/2019
3110,0,0,0,0,0,0,0,7/9/2019
1559,0,1,0,1,1,0,1,7/8/2019
2122,0,0,0,0,0,0,0,7/8/2019
1273,0,0,0,0,0,0,0,7/6/2019
1933,0,0,0,0,0,0,1,7/6/2019
2008,0,0,0,0,0,0,0,7/6/2019
2867,0,0,0,0,0,0,0,7/4/2019
2988,0,0,0,0,0,0,0,7/4/2019
1588,0,0,0,0,0,0,0,7/3/2019
2203,0,0,0,1,0,0,0,7/3/2019
2833,0,0,0,0,0,0,0,7/3/2019
1893,0,0,0,0,0,0,1,7/2/2019
2182,0,0,0,0,0,1,0,7/2/2019
2413,0,0,0,0,0,0,0,7/2/2019
2889,0,0,0,0,0,0,0,7/2/2019
1903,0,0,0,0,0,0,1,7/1/2019
1398,0,0,0,0,0,0,0,6/30/2019
1416,0,0,0,0,0,0,0,6/30/2019
2534,0,0,0,0,0,0,0,6/30/2019
2555,0,0,0,0,0,0,0,6/30/2019
2600,0,0,0,0,0,0,0,6/30/2019
2014,0,0,0,0,0,0,0,6/29/2019
2252,0,0,0,0,0,0,0,6/29/2019
1201,0,0,0,0,0,0,0,6/28/2019
1629,0,0,1,1,0,0,1,6/28/2019
2467,0,0,0,0,0,0,0,6/28/2019
1608,0,0,0,0,0,0,0,6/27/2019
1776,0,1,0,0,0,0,0,6/27/2019
2524,0,0,0,0,0,0,0,6/27/2019
2719,0,0,0,0,0,0,0,6/27/2019
2788,0,0,0,1,0,0,0,6/27/2019
1783,0,0,0,0,0,0,0,6/26/2019
2163,0,1,0,0,0,0,1,6/26/2019
2200,0,0,0,0,0,0,0,6/26/2019
2541,0,0,0,0,0,0,0,6/26/2019
1186,0,0,0,0,0,0,0,6/24/2019
1263,0,0,0,0,0,0,1,6/24/2019
1305,0,0,0,0,0,0,0,6/24/2019
1860,0,0,0,0,0,0,0,6/24/2019
1952,0,0,0,0,0,0,0,6/24/2019
2012,0,0,0,0,0,0,1,6/24/2019
2099,0,0,0,0,0,0,0,6/23/2019
2392,0,0,0,0,0,0,0,6/23/2019
2445,0,0,0,0,0,0,0,6/23/2019
2582,0,0,0,0,0,0,0,6/23/2019
2599,0,0,0,0,0,0,0,6/23/2019
2718,0,0,0,0,0,0,1,6/23/2019
2973,1,0,0,0,0,0,0,6/23/2019
1771,0,0,0,0,0,0,0,6/22/2019
2111,0,1,0,0,0,0,0,6/22/2019
2916,0,0,0,0,0,0,0,6/21/2019
1284,0,0,0,0,0,0,0,6/20/2019
2161,0,0,0,0,0,1,0,6/20/2019
2475,0,0,0,0,0,0,0,6/20/2019
2521,0,0,0,0,0,0,0,6/20/2019
2695,0,0,0,0,0,1,0,6/20/2019
3053,0,0,0,0,0,0,0,6/20/2019
1285,0,0,0,0,0,0,0,6/19/2019
1477,0,0,0,0,0,0,0,6/19/2019
1808,0,0,0,0,0,0,0,6/19/2019
2109,0,0,0,0,0,0,0,6/19/2019
2433,0,0,0,0,0,0,0,6/19/2019
2515,0,0,0,0,0,0,0,6/19/2019
2597,0,0,0,0,0,0,0,6/19/2019
3036,0,0,0,0,0,0,0,6/19/2019
1309,0,0,0,0,0,0,0,6/18/2019
2464,0,0,1,0,0,0,0,6/18/2019
2647,0,0,1,0,0,0,1,6/18/2019
2828,0,0,0,0,0,0,1,6/18/2019
3143,0,0,1,1,0,0,1,6/18/2019
1318,1,0,0,0,0,0,1,6/17/2019
1335,1,0,1,0,0,0,0,6/17/2019
1686,1,0,1,0,0,0,0,6/17/2019
1690,1,0,0,0,0,0,1,6/17/2019
2043,0,0,0,0,0,0,1,6/17/2019
3046,0,0,0,0,0,0,1,6/17/2019
3153,0,1,0,0,0,0,0,6/17/2019
1234,0,0,0,0,0,0,0,6/16/2019
1843,0,0,0,0,0,0,0,6/16/2019
1274,0,0,0,0,0,0,0,6/15/2019
1364,0,0,0,0,0,0,0,6/15/2019
1620,0,0,0,0,0,0,0,6/15/2019
2155,0,0,0,0,0,0,0,6/15/2019
2899,0,0,0,0,0,1,0,6/15/2019
2702,0,0,0,0,0,0,0,6/14/2019
3146,1,0,0,0,0,0,0,6/14/2019
1021,0,0,0,0,0,0,0,6/13/2019
3038,0,0,0,0,0,0,0,6/13/2019
1211,0,0,0,0,0,0,0,6/12/2019
1219,0,0,1,0,0,0,0,6/12/2019
2162,0,0,0,0,0,0,0,6/12/2019
3033,0,0,0,0,0,0,0,6/12/2019
2068,0,1,1,1,1,0,1,6/11/2019
2663,0,0,0,0,0,0,0,6/11/2019
1999,0,0,0,0,0,0,0,6/10/2019
1025,0,0,0,0,0,0,0,6/9/2019
1049,0,0,0,0,0,0,0,6/9/2019
1074,1,0,0,0,0,0,1,6/9/2019
1105,0,1,1,0,0,0,1,6/9/2019
1457,0,0,0,0,0,0,0,6/9/2019
1768,1,0,0,0,0,0,1,6/9/2019
2080,0,0,0,0,0,0,0,6/9/2019
2848,0,0,0,0,0,0,0,6/9/2019
3171,0,0,0,0,0,0,0,6/9/2019
1646,0,0,0,0,0,0,0,6/8/2019
2258,0,0,0,0,0,1,0,6/8/2019
2759,0,0,0,0,0,0,1,6/8/2019
2947,0,0,0,0,0,0,1,6/8/2019
2669,0,0,0,0,0,0,0,6/7/2019
1361,0,0,0,0,0,0,0,6/6/2019
1427,0,0,0,0,0,0,0,6/6/2019
1625,0,0,0,0,0,0,0,6/6/2019
1943,0,0,0,0,0,0,1,6/6/2019
2270,0,0,0,0,0,0,0,6/6/2019
1486,0,0,0,0,0,0,0,6/5/2019
1589,0,0,0,0,0,0,1,6/5/2019
1348,0,0,0,0,0,0,0,6/4/2019
1647,0,0,0,0,0,0,0,6/4/2019
2400,0,0,0,0,0,0,0,6/4/2019
2706,0,0,0,0,0,0,0,6/4/2019
2280,0,0,0,0,0,0,0,6/3/2019
2894,0,0,0,0,0,0,0,6/2/2019
1332,0,0,0,0,0,0,0,6/1/2019
